"ASVs","domain","phyla","class","order","family","genus","specie"
"587661d4f5ce340f41b5a5f95f16113b","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Thalassiosira",""
"357c4cee9393f41cbc0940f37adb3aa7","Eukaryota","Chlorophyta","Prasinophytae","Prasinophytae","Prasinophytae","Prasinophytae","Pyramimonas_australis"
"3318b5ce6f4da2d4185374da654f2525","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"78df6103dafbe835620c978a6ea77f51","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"4bd409255ea849428411b231f7891f7f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"784021d61cf0adbf670f31a98d18e01e","Eukaryota","","","","","",""
"3dceec225e84da643091119e42939a9f","Eukaryota","Retaria","Polycystinea","Nassellaria","Nassellaria","Pseudocubus","uncultured_Polycystinea"
"91ee774d3836ff6a3f37634d09d6b83b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"dafeba5be3276334110942e525bbb4bb","Eukaryota","Cnidaria","Scyphozoa","Coronatae","Coronatae","Coronatae","Atolla_vanhoeffeni"
"cdee0d908cf65ba78524b0c8922c44df","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"88d5026a3c576cde0e1fe3892210084d","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Skeletonema","uncultured_marine"
"de83aeed250171874e6c9771ee6bd868","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Neoceratium","uncultured_eukaryote"
"d34b928b343f46a14170e0797efd1110","Eukaryota","Ochrophyta","Pelagophyceae","","","",""
"4f7fa130ac573991e383bc80d0536658","Eukaryota","Protalveolata","Protalveolata","Protalveolata","Protalveolata","Oxyrrhis","uncultured_marine"
"a748ead88629e4b94c9505fa5832ce39","Eukaryota","Retaria","RAD_B","RAD_B","RAD_B","RAD_B","uncultured_Rhizaria"
"2cdea01f56fd6291b4ccfca8d5796600","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"e6b9f5ca3a02639d5f885c6ee2a89116","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e7142f66ef6bd4d2ba616901cd0dbf1a","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Gonyaulax",""
"9829a11e07b6723b51864e1147ba944d","Eukaryota","Protalveolata","Protalveolata","Protalveolata","Protalveolata","Oxyrrhis","uncultured_marine"
"9a8d1e392839646e2d2ce6cb8d9f618d","Eukaryota","Arthropoda","Maxillopoda","Calanoida","Calanoida","Calanoida","Centropages_typicus"
"390a840275a7fbb5c749a102641c3324","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Isochrysidales","Isochrysidales","Emiliania","Emiliania_huxleyi"
"64e114c3102b781e9e286b1c8330e541","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"1ad84f4d392aa70534c2c29da4868683","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"f6551f1a809dc01c34e787df1dfe3b1d","Eukaryota","Chlorophyta","Prasinophytae","Prasinophytae","Prasinophytae","Prasinophytae","Pyramimonas_australis"
"de8b31ae00f3b2914c1fe4abd71145a3","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI16029",""
"212ec35f7bce508ac8e1acb57981707f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_marine"
"7e51134342d0153a279cade98b832c8b","Eukaryota","Picozoa","Picozoa","Picozoa","Picozoa","Picozoa","uncultured_biliphyte"
"fc5e4e44276ee1b5caa5590de05edbd2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","marine_metagenome"
"003799617342ced878d4edbe11385bfb","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"edc99ba79865ea5f2e7d93f23272c602","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","uncultured_marine"
"9c63f9ca8165a1fe8c9dae0b0919fbe7","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","","",""
"9756f0ab0b1803501ddfee9dc1b9bde1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_Syndiniales"
"21ac12f896f9627eeb22812d22210f09","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"73d66cddde2886f0d63d4093a2910e58","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"0eb4e5be148b2126340527dee0377573","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellales","Micromonas","Micromonas_pusilla"
"b35f49701dc2db879c8d5dcbbb16fa49","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Spirotontonia","uncultured_marine"
"27731dc3186764151a298be5c533a73b","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI51059","uncultured_eukaryote"
"f4a594ee01c866d0d64f60047d075c28","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Thalassiosira",""
"9015759a25c8c317ba7dde9cf74c0c3f","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"7f4c4a413190936d20b152fdc6fa12b2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_dinoflagellate"
"41f2c5c57ef8998c771559f0787d2948","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI51059","uncultured_eukaryote"
"193e2700cb5052195e46b2494beff9b4","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","",""
"67cc7dedb8c84d4ce2b88fc6cf647cd4","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","Geminigera",""
"c47c9b59dc97a3186d2395082921e282","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"54bd9e155acd869dc77e00461d4558c2","Eukaryota","Protalveolata","Protalveolata","Protalveolata","Protalveolata","Oxyrrhis","uncultured_marine"
"dbc093dc9eb51083308f79d5edda0d9a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"8ac14db953f9c572a5a2c9ff81e2406c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"10d148a2ec9b2abcefe9de6d76e10294","Eukaryota","Arthropoda","Maxillopoda","Monstrilloida","Monstrilloida","Monstrilloida","uncultured_eukaryote"
"63dc8d83d510903f4ed8a60c2e577134","Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","",""
"614e396f60bff18b2fd5c14740c0f8a8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"1f53367a0010cb0082d9a1c85f7d263b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"e8dc95396cc3b61d1a888eab97b841c3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"7232b9e1e5dab5ed54c86feb65644964","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"e84e0962d15de7a402b329f9f34be66e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"83ddd1a8d2f993e7f4ef285b4b84e12b","Eukaryota","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","",""
"109f1be1b6d27fa0b7f37fd9092e4ec6","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Neoceratium","uncultured_marine"
"9e9604f334b6b7c0dfd2bd177e0c3d75","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"a6559f26a022c7cd5e756a729fa10b6f","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"49a8526e73a2f797f658592c3e303ba4","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","",""
"bba135e4b371b14f207d6799bbe907ca","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"93adfe7993b751d6ba34a419603cc88d","Eukaryota","Ctenophora","Tentaculata","Cydippida","Cydippida","Cydippida",""
"ac244af928d714a687ee393de721f280","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","uncultured","uncultured_eukaryote"
"822b36fc45b6cdaa8a8ed5badb1e57c5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"17ebb338b983408242536be62d514111","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"3a5f07019bf89e2335162754843342f0","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"e558bbf7e7f6021364bb99a6856aa2b9","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"6b9a28896305228a897d47ad84ed9eea","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"b71d7c7d34f23c6f48a5f61362ddf333","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Syndiniales"
"c2241a8bbec276c19c1f880f7df7082a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_marine"
"007b3ece02ed8763fb0c220e49c06e22","Eukaryota","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","",""
"0548a2e5fac4131eef55a9a288cc812e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"4c52a519e26d7242d8cc417ff4fd5d13","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","uncultured","uncultured_marine"
"c8a9bc2e7297434215190a588e5dfd54","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"b230b133124d79bf0ad708c6111c5859","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"1ed185c3f83b1dcc2a512fd3d55cdbfc","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"71051f970104e01bef884b7678fdc0e3","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae","uncultured_eukaryote"
"c583a0615c6e40029fad1e29158909d0","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiophyceae","Prymnesiophyceae","Phaeocystis","uncultured_eukaryote"
"3b1e78c0ae012a2319fd0cb184536d5f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"1229ba437deac2510ab50ab198e40f4e","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"00b4b8bab95b00726199314a895b4901","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"081d210074afd2374dbd1934eb5e93dc","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","uncultured_eukaryote"
"fe4c85b1a0c2b8234b0a79f2a11df9ba","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_marine"
"880d5b6c219bc841882a98bf5aea5da3","Eukaryota","MAST-4","MAST-4","MAST-4","MAST-4","MAST-4",""
"7023ffec7d342133d3a982cda26fbefe","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","uncultured_marine"
"d836dd808f0d1e0a68818d828498a7e3","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"a8bcb69504e150d9d7aa6fef95bdfd71","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI16029",""
"dfdc27f2c04c8035bce640804442eec4","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured","uncultured_ciliate"
"a4a729868fa7a9e021a9cbaf25c18f99","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"c1176291197161e98e42daa725ed16b1","Eukaryota","Kathablepharidae","Kathablepharidae","Kathablepharidae","Kathablepharidae","Leucocryptos","uncultured_eukaryote"
"a94a1d0ba66010af50a213fc7858e026","Eukaryota","MAST-7","MAST-7A","MAST-7A","MAST-7A","MAST-7A","uncultured_marine"
"c87fe348ca46473dc1802015944f5725","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Erythropsidinium","uncultured_eukaryote"
"8772529635586391e5739d991adbe2a4","Eukaryota","Arthropoda","Maxillopoda","Calanoida","Calanoida","Calanoida",""
"5ef082b894011a722885b3afb934282f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_V","Syndiniales_Group_V","uncultured_Syndiniales"
"04e4cf396c51822a0551998c0055ec3e","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Chaetoceros","Chaetoceros_dichaeta"
"e455fa580fa4eec5dc9ac70ddc725d70","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"e28b2c64a9b37af7f445606ef001443c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"cef16ac38d521e2bbe165ddfba664711","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"9dfb2e1f05e9477a39a6ff6e938b28e3","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae","uncultured_eukaryote"
"064aefdb4cbb52c1fb90a24f2d4910bb","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","",""
"caf50c54032dc466b3ec993d9bd0fbdb","Eukaryota","Ochrophyta","Chrysophyceae","Ochromonadales","Ochromonadales","Paraphysomonas","uncultured_marine"
"d6f0a7d8178e52b1f0f6b761eff4c30e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"13d406415130445b5d6ea79db1ed8c98","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"bd2db49aeb0921ebe398a70f119152e2","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Stephanoecidae","Bicosta","uncultured_Choanoflagellida"
"d80a4085685c6d27289aef887fd98235","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"c81769b0ac2010c98c8b2e1543f56b86","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"9d5fb6174ff67e0f2ad470c05d9d0732","Eukaryota","Retaria","Polycystinea","Collodaria","Collodaria","Collozoum",""
"232e275592adb35a08a77ebd5c82ff8e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"307ad157fd894e9f124cae33550b61e1","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiophyceae","Prymnesiophyceae","Phaeocystis","Haptophyta_environmental"
"6230f000a8eb77f44f7b3e34be134a36","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"152b7cf3fe40a42ca1bf7050dae87bec","Eukaryota","Retaria","RAD_B","RAD_B","RAD_B","RAD_B","uncultured_marine"
"a177fb5f971aa7865cc4458e40756f1a","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Stephanoecidae","Bicosta","uncultured_marine"
"80b5b522be94f7dd35e611f1eb5bccb4","Eukaryota","Cercozoa","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","uncultured_eukaryote"
"f2a561ed99b7d954d8a74f6f2de7bcaf","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"647eade8cd4b4f35032702d5dd63fbfa","Eukaryota","MAST-4","MAST-4","MAST-4","MAST-4","MAST-4",""
"1beaa001575eaa79cad1ee9805ed4b72","Eukaryota","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","",""
"e97a06d8c7a926cc69785c856fe05e5f","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured","uncultured_marine"
"2f6b72bb7f6cd48072053788a8520e05","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"a441e58d21961e3f52e4d1247db718a2","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"fb0f2c9b3cc47f31b8c1a685e9680273","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Syndiniales"
"8172fea5d4fcccc9042a4bfb12e4b33c","Eukaryota","Retaria","Acantharia","Chaunocanthida","Chaunocanthida","Chaunocanthida","Chaunacanthid_sp."
"f051216f28c5d57f556a0694c53e1612","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"8a705e83515c26e31c999efcb7d75b22","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_alveolate"
"34f3600e0a7872d7eba4ea1609d00ab3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"b8dba7bb49f24b466dd92406bd350152","Eukaryota","MAST-7","MAST-7A","MAST-7A","MAST-7A","MAST-7A","uncultured_marine"
"56d4cee8bd47b78316524b004e039cff","Eukaryota","MAST-1","MAST-1C","MAST-1C","MAST-1C","MAST-1C","uncultured_eukaryote"
"8845d90d00d2bb9001bc819216fa3927","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"ec1c1c7951b3ead7f43a09c170163b3a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"a2ddcd209c812a934f5b091c8e907c5b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"16faeba1595cd571591334742ab01cdf","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI51059","uncultured_eukaryote"
"46d59e3fd9756b412da82b5e762cb428","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"be49f07388c7d9c5131a424be2e618a1","Eukaryota","MAST-1","MAST-1C","MAST-1C","MAST-1C","MAST-1C","uncultured_eukaryote"
"48ac09bed193cb01bab4bc113ba4a3e4","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Syndinium",""
"c13e4e6b421691f1393ac68274f9e981","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"6b4911ce132d54a23a082222fd2675d6","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"053531cd55be1063e314ffa9d74d91a2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"711a77a66261bb2bf3bf1f874e120d85","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","uncultured_marine"
"3b0cff3b6361158f378645a816ad02ea","Eukaryota","Dinoflagellata","Dinophyceae","uncultured","uncultured","uncultured","uncultured_dinoflagellate"
"a28bb312406044a91d85dfd180769123","Eukaryota","Retaria","RAD_A","RAD_A","RAD_A","RAD_A","uncultured_Rhizaria"
"ee91374266d90a398967d0f6f2d6cd4e","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Chaetoceros","uncultured_stramenopile"
"1b9b39967f029001504e5a2837348968","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"991cf39d191954a545308c3158bbb299","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"9ba0079a5d473c0e7e6b8636262a2bf4","Eukaryota","uncultured","uncultured","uncultured","uncultured","uncultured","uncultured_fungus"
"4d49a2189d30ab13c504d637d78c637c","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellales","Micromonas","uncultured_eukaryote"
"fd41cdb265eb2abbc95eea216eb49a7f","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"22cc350741fa7c28226903197934f76d","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","",""
"215ad1eee7c616ffd4c3d84635d19acb","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","Prymnesium",""
"aaa97c8a1bd1d1c806038190f2f1cc9a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"423a83b311b3f80ad0c44f193ca36e36","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","Hemiselmis","Hemiselmis_cryptochromatica"
"2c82151d755c78b11a88350434fc0afa","Eukaryota","Cnidaria","Hydrozoa","Narcomedusae","Narcomedusae","Narcomedusae","uncultured_eukaryote"
"13fa581009391d8f3c68159b9fea9992","Eukaryota","Chytridiomycota","Chytridiomycetes","Lobulomycetales","Lobulomycetaceae","uncultured","uncultured_fungus"
"2a678bdb2b037b8d46da670c81159160","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"26f9ee936f6631bb163d1bebee88843a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_marine"
"061383190f160a5ebaa9b3b070f67c09","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"b981309fb605475fae0b27bc5220e7a0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_Duboscquella"
"681cc18f40c5c6f4c52d9d1e0dccb1ae","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"0cda2bae9e89c0504fe6081d74cb198f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
